company_id,business_age,employees,sector,location,monthly_revenue,monthly_expenses,profit_margin,avg_account_balance,transaction_frequency,loan_repayment_history,existing_loans,collateral_value,credit_default
SME_0399,9,48,Manufacturing,Machakos,528549.6672089914,431783.58210608887,0.18307850918509927,259816.16921053175,46,1,2,1284612.07524792,0
SME_0400,15,4,Construction,Meru,713675.8667388032,627910.4987143924,0.1201741182819061,248329.67116708143,54,1,1,1018368.282541052,0
SME_0401,4,42,Transport,Mombasa,514951.06467312644,341165.31349753146,0.3374801279145006,227813.2197125941,41,0,2,723548.3811928531,0
SME_0402,3,37,Transport,Mombasa,500037.33292699466,401263.9389359236,0.19753203908375364,292048.6040474455,39,1,1,1142581.442191597,0
SME_0403,7,40,Construction,Eldoret,539739.2368762806,475166.5424272054,0.11963683578534536,280350.1307810506,51,1,2,789838.9515971385,0
SME_0404,17,45,Retail,Nairobi,606219.3204569215,401344.6930642508,0.3379546320599811,329799.8672720811,45,1,1,1310459.1570320302,0
SME_0405,19,47,Hospitality,Meru,215960.87654364976,182189.62373466208,0.15637671669739625,238740.60532754412,41,0,2,1160123.831122472,0
SME_0406,6,36,Construction,Thika,400613.59497640433,298798.48959197424,0.2541479037685351,185394.48204963672,35,1,2,886797.376915657,0
SME_0407,13,7,Manufacturing,Mombasa,643456.7162317551,533679.9666184954,0.17060471488453804,235581.90462652757,59,1,0,752303.8951593573,0
SME_0408,14,24,Manufacturing,Mombasa,339658.9914702055,210284.7260526991,0.380894569749245,115203.99368122267,38,1,0,671765.4121995978,0
SME_0409,8,20,Hospitality,Kisumu,651180.2433192704,547625.30973094,0.1590265286005582,202717.40898811858,34,1,2,1050676.7869996824,0
SME_0410,13,40,Construction,Kisumu,607828.8235900301,480679.66650648497,0.20918579729826206,278269.59502158174,43,1,0,1382617.2213997045,0
SME_0411,3,47,Hospitality,Kisumu,469657.11328455416,399986.372945572,0.1483438414287793,297455.57694034046,42,1,2,1317210.4916134675,0
SME_0412,18,14,Retail,Machakos,459231.8138522702,394364.8389719455,0.1412510477795244,153415.39443737897,39,1,0,1298957.3901689742,0
SME_0413,17,13,Agriculture,Mombasa,354067.0752357746,251649.9368931721,0.28925914185723867,90538.48490194968,45,1,2,624011.3118090206,0
SME_0414,6,14,Manufacturing,Thika,50000.0,30000.0,0.1392475427790738,88234.48637516293,46,1,1,1153068.2935508823,0
SME_0415,17,43,Agriculture,Meru,403041.8647286214,272856.9895256759,0.32300583784417125,206745.9061793787,41,1,0,1495370.973606186,0
SME_0416,5,20,Manufacturing,Nairobi,340612.14790859516,292457.3707202884,0.14137715722702082,411851.5188602789,35,1,1,785595.7969028705,0
SME_0417,6,46,Agriculture,Mombasa,604255.9810027629,493577.66397233197,0.18316461981354368,260938.17035261405,41,0,2,701895.6967702776,0
SME_0418,1,28,Retail,Nairobi,556608.9640272959,352004.3442506786,0.36759131275252616,213514.31930966832,39,0,0,1375852.7903282451,0
SME_0419,13,49,Transport,Kisumu,410355.0767399701,329382.18473751465,0.1973239679297683,291073.24165245675,54,1,1,1008403.8746076667,0
SME_0420,4,3,Construction,Meru,629453.4972880976,430441.4461706477,0.31616640780432925,51301.810312506306,43,0,1,573654.0579563137,0
SME_0421,19,6,Services,Meru,396572.58391024754,246110.80402102458,0.3794054001556384,209247.83976509763,38,0,2,665078.5660149904,0
SME_0422,11,20,Hospitality,Eldoret,552785.6307009774,470972.9859855106,0.14800067181869705,335328.1732301931,42,1,1,723825.1317982364,0
SME_0423,14,22,Manufacturing,Meru,401501.9218332669,275061.8909896968,0.3149176229748592,192612.69096065182,50,1,1,612763.3401548222,0
SME_0424,8,26,Services,Nairobi,501845.2868288655,303272.3187465455,0.39568562920475414,300710.6698631624,47,1,0,1279823.0825036736,0
SME_0425,7,32,Manufacturing,Mombasa,53344.236128847115,34688.154389294265,0.3497300382086481,202777.09990020495,51,1,1,409448.73596858385,0
SME_0426,15,6,Manufacturing,Mombasa,375574.4325486572,332475.6131256308,0.11475440202507055,155704.9806376269,39,1,0,1167191.288134146,0
SME_0427,2,33,Construction,Thika,473170.96474670846,338073.5329620443,0.28551505026725954,146390.78396366138,47,0,0,1351515.374414848,0
SME_0428,9,23,Construction,Kisumu,607890.7884712263,533255.1104210453,0.12277810334629505,271562.41739108134,52,1,1,708962.721886107,0
SME_0429,2,30,Services,Eldoret,420488.44690165576,300496.62255402573,0.28536295166200804,177750.46157510096,39,1,0,898843.5586626481,0
SME_0430,15,27,Services,Nairobi,474093.7184555132,351661.21206750505,0.2582453671541245,89179.43283941582,43,1,0,667014.1488891253,0
SME_0431,10,25,Transport,Meru,729412.2755680861,490340.9431750753,0.32775885517804804,142080.77346059127,37,0,0,941382.8946468928,0
SME_0432,2,32,Agriculture,Nakuru,425628.4235442669,373624.235292624,0.1221821320545203,141723.07026557258,39,1,2,872621.9261559419,0
SME_0433,17,18,Retail,Meru,455897.38306846586,314769.2958108037,0.3095610821623597,96742.59841692704,55,0,2,1128805.0706267415,0
SME_0434,15,43,Services,Nairobi,498286.3423978468,331347.34051241877,0.33502624431182765,40876.85542791878,54,1,1,1089218.4560593325,0
SME_0435,18,32,Transport,Kisumu,479655.994889391,338394.8877448998,0.2945050382974284,211443.90159031618,50,1,2,1254883.596554864,0
SME_0436,17,26,Manufacturing,Meru,778690.9055048863,655291.1297827902,0.1584708063876595,256843.92818382283,53,0,1,952377.4819691883,0
SME_0437,8,29,Construction,Nakuru,376572.9649795221,295896.46069496154,0.2142387048123535,368194.9341585471,39,1,0,923137.1283580046,0
SME_0438,13,20,Construction,Kisumu,482512.9342445638,358280.37838106445,0.2574698977924839,243865.5702043599,55,1,1,689226.7044962631,0
SME_0439,16,36,Retail,Mombasa,470688.2928616642,420411.79202873935,0.10681485304692116,260214.58522288458,53,0,2,643760.3794784684,0
SME_0440,14,3,Construction,Nakuru,656697.2643184206,476425.5470941938,0.2745126666719541,235409.93513866764,41,1,0,1302401.2012879779,0
SME_0441,19,40,Construction,Meru,390079.0830670332,334049.7689135089,0.1436357820393459,268273.7161193692,34,1,2,889183.9803808946,0
SME_0442,15,3,Retail,Eldoret,562895.8944966809,445023.8077600102,0.20940299598750364,347048.0566369309,38,0,0,1152236.3014859622,0
SME_0443,10,24,Transport,Kisumu,667150.8027715002,461588.54166637803,0.30811963389861563,271851.1776653309,38,1,1,677373.1669466004,0
SME_0444,17,17,Manufacturing,Thika,484401.32068298885,298969.1493671427,0.382806906996854,309671.9350647816,38,1,0,1023094.9424221462,0
SME_0445,2,6,Transport,Kisumu,524814.5451438987,391597.5114267503,0.2538363979234259,73111.86729424293,36,1,0,801106.365973234,0
SME_0446,10,12,Transport,Thika,585784.0796361978,492957.83790607087,0.15846494460514665,248871.8139120638,36,1,2,380475.08612310386,0
SME_0447,6,38,Hospitality,Eldoret,505691.5162366318,375440.9073004908,0.25756929818690466,247748.974485941,50,0,0,930308.6518791491,0
SME_0448,6,21,Agriculture,Thika,194130.33589732822,162079.43091413233,0.16509993059583944,10000.0,50,1,1,1006789.2558030607,0
SME_0449,10,32,Retail,Mombasa,218887.3892287427,161949.52259113418,0.2601240155416493,164639.4534431677,43,1,2,1396254.3718662122,0
SME_0450,8,33,Transport,Mombasa,395827.26696982875,242237.08826846434,0.38802324023087464,73539.93461524468,44,1,1,1363500.5458032778,0
SME_0451,12,10,Construction,Nakuru,190308.5086463457,170893.15065466682,0.10202044107107602,214881.0702559275,45,1,1,1318177.70079471,0
SME_0452,19,18,Transport,Thika,824195.1932498777,564223.8420215759,0.31542449332082456,190953.5731291012,41,0,1,1061427.6647205353,0
SME_0453,13,19,Transport,Kisumu,653175.655896123,558866.5783922187,0.1443854752585921,256056.04896964668,35,1,0,1844396.333341766,0
SME_0454,5,22,Services,Mombasa,417076.85004460544,254652.3401211031,0.38943544794234297,275520.4914129193,50,0,0,1224970.0718271132,0
SME_0455,13,41,Transport,Thika,555853.5676433052,385155.11333219684,0.3070924866684433,261095.81726784375,41,1,0,1338212.203133667,0
SME_0456,4,11,Services,Mombasa,175776.10458876408,128817.30927035389,0.26715118888470285,173941.93786103293,53,1,1,877785.5897854567,0
SME_0457,16,31,Transport,Mombasa,794278.7096697607,484771.6424056125,0.38967060742800563,304893.39982421,54,1,1,932704.3087365685,0
SME_0458,3,5,Retail,Thika,453634.76615150494,338608.9859919058,0.2535647369698795,93904.14754856926,52,1,0,1370425.5742134387,0
SME_0459,8,37,Manufacturing,Mombasa,293608.95158111304,179023.74893892437,0.39026467696279726,138876.33747249254,43,0,1,680500.3524672551,0
SME_0460,4,31,Retail,Meru,742431.7377100661,542241.9160785354,0.26964071100865133,160548.4115396681,54,1,2,614259.2097806425,0
SME_0461,14,4,Transport,Nairobi,674754.3992097592,431845.06930545636,0.35999665980508894,135404.62199406023,57,0,0,700613.4138930484,0
SME_0462,7,32,Retail,Nairobi,378470.73092530546,293311.8547274746,0.22500782554473858,189015.12273688964,54,1,1,1190846.6455118307,0
SME_0463,2,49,Construction,Thika,175293.32312031882,107195.41909137247,0.3884797368020967,212323.84621614177,43,1,1,987289.4768374981,0
SME_0464,16,47,Transport,Machakos,638679.9411743772,439720.75916932366,0.31151625278729744,192866.67346920253,44,1,1,981878.8812409275,0
SME_0465,17,12,Construction,Eldoret,725556.0501267797,526136.4500283467,0.2748507163072894,180015.2080252603,52,0,0,1095639.0073476802,0
SME_0466,15,17,Retail,Eldoret,413445.2232823223,271965.47469939647,0.34219708105399,263505.4773715052,36,1,0,941143.5562442602,0
SME_0467,2,5,Construction,Mombasa,365771.2786473757,269580.44707559375,0.26298082213424795,169030.36589219546,44,1,2,955683.3864750771,0
SME_0468,8,1,Services,Nairobi,330728.0560226054,202342.2570118156,0.38819143605408113,153207.3877265784,36,1,1,458646.04621388786,0
SME_0469,18,33,Transport,Thika,426113.66210786015,333583.8334524504,0.217148232698505,311373.12041771057,45,1,2,1097880.9348785141,0
SME_0470,16,46,Construction,Nakuru,151659.28938396455,134622.12169987732,0.11233843804287688,170298.02299085975,37,0,0,1166186.814124683,0
SME_0471,13,3,Retail,Eldoret,671563.7683069573,481967.9607606269,0.2823198875429359,335201.90763343545,42,0,0,884385.2796811966,0
SME_0472,2,21,Construction,Meru,468062.9625023401,360996.45287263184,0.22874381911637148,234405.25497402548,56,1,2,1213000.9777111162,0
SME_0473,10,42,Manufacturing,Nakuru,863602.1997894077,722368.9369463278,0.16353972103998818,202474.03342259995,49,0,1,870655.9350454187,0
SME_0474,7,17,Construction,Nakuru,396482.7895067453,273028.5996158805,0.31137338910587053,176139.24101480737,34,0,1,816742.7080584803,0
SME_0475,17,1,Construction,Meru,600896.6512766033,438379.4220002843,0.27045787146766687,193214.4260272206,51,1,0,1453033.2039791232,0
SME_0476,17,45,Agriculture,Mombasa,532858.9530741138,390934.8187064762,0.26634465565205173,375697.85137222393,53,1,1,1064888.9375205613,0
SME_0477,4,18,Services,Thika,615135.9045070916,417520.72853059927,0.3212544976298228,331103.35450671404,36,1,1,1183017.630266861,0
SME_0478,4,39,Services,Meru,122493.61939837481,92829.11958712427,0.2421717960245374,152286.59851253455,49,1,1,1123789.1869197628,0
SME_0479,12,42,Transport,Nakuru,379519.6755731278,249601.50419688923,0.3423226244595724,94325.97551493591,39,1,2,362895.0948025512,0
SME_0480,7,34,Hospitality,Mombasa,801826.2026809101,531844.0774912866,0.33670903281401493,248448.49861050502,53,1,1,1118322.559817254,0
SME_0481,10,3,Transport,Nakuru,465708.6350053732,346983.1832938143,0.2549350447628893,142732.27669377078,54,1,1,755658.3656664754,0
SME_0482,19,5,Retail,Nairobi,382946.639822092,274678.13841027167,0.2827247719476514,100771.65982792224,51,0,1,599904.5252248562,0
SME_0483,8,13,Services,Thika,337648.2446100784,288169.00937793433,0.14654077437684737,311570.0310568941,41,1,0,686435.6913037868,0
SME_0484,13,2,Services,Nakuru,709334.9654561875,490312.4667043432,0.3087716092086149,260817.0797064094,52,1,0,1204408.6979725915,0
SME_0485,12,13,Retail,Nairobi,269261.54373202834,193608.9581284733,0.2809632023756248,345120.7344859987,45,0,1,459789.90466694953,0
SME_0486,10,34,Manufacturing,Meru,490463.37295175466,337896.6316322433,0.3110665336767541,164440.0777431836,57,1,1,925278.4466040878,0
SME_0487,7,39,Agriculture,Eldoret,165421.21973768517,142313.63366463577,0.13968937062422823,151762.80798782723,51,1,0,1095372.5152287025,0
SME_0488,15,49,Transport,Meru,871795.538888684,642957.094299215,0.2624909561721082,278574.318941335,45,1,0,999256.0506630518,0
SME_0489,10,15,Retail,Kisumu,723237.6128867697,584009.3246356819,0.1925069794080046,159969.11279036527,35,1,1,1131550.5308697214,0
SME_0490,13,41,Manufacturing,Eldoret,677754.6234022302,575044.8146324478,0.1515442392029641,228895.9795001119,47,0,2,913231.696553886,0
SME_0491,15,38,Transport,Machakos,206226.4870268015,174538.287495705,0.15365727258389583,196231.19074951735,45,1,1,1144015.0804015005,0
SME_0492,19,39,Services,Thika,319865.72349750396,281226.4804078585,0.12079832333128053,122863.99428614043,48,0,2,1250627.3415679145,0
SME_0493,11,38,Services,Kisumu,347242.26000102353,230499.1642415253,0.3362007140465971,296282.9265525354,53,1,2,1102970.1395200228,0
SME_0494,10,12,Services,Thika,459880.4370138137,402010.4105392134,0.1258371129034611,242803.6153363199,52,1,2,729822.8942391814,0
SME_0495,15,16,Agriculture,Meru,273443.009746451,213095.42285721743,0.22069529934296228,57507.32684274932,33,1,1,330859.59426266234,0
SME_0496,6,46,Agriculture,Kisumu,353085.32268548536,282997.20443036145,0.1985019307006303,38414.93341294129,42,1,0,936249.5905926505,0
SME_0497,16,9,Construction,Thika,735789.6798473336,608493.6246000775,0.17300603519428034,98102.60794196404,38,0,2,1100506.3887406308,0
SME_0498,9,40,Transport,Meru,302413.4784188159,199851.75311095436,0.3391440283816405,205149.80566977843,40,1,0,682780.6426768308,0
SME_0499,4,41,Manufacturing,Mombasa,625996.1680695069,399984.6986806674,0.3610428959746356,268006.34659340425,38,1,0,1125304.22567182,0
SME_0500,6,2,Retail,Mombasa,713483.39060648,572106.3049934629,0.19815049302387094,244295.99402054783,45,0,0,1059845.589832874,0
SME_0501,13,30,Agriculture,Machakos,483810.35875123134,404793.5351963134,0.16332189281533616,143953.7738788288,47,1,2,1204440.8156228063,0
SME_0502,10,35,Services,Nakuru,252695.9327306656,163501.37645841483,0.35297187140450825,254040.79981438283,49,1,2,500407.27639670885,0
SME_0503,17,26,Agriculture,Eldoret,441695.7378165008,390542.9543431257,0.1158100001739799,239103.46524213185,39,1,0,620286.2043491232,0
SME_0504,1,35,Hospitality,Thika,666898.5441409203,503131.7835316336,0.24556472952005967,52917.35020082095,45,1,2,1216816.293835946,0
SME_0505,4,36,Services,Nakuru,599323.0765934712,402178.6519783198,0.3289451588210362,98208.40182358252,39,0,0,810837.0712785954,0
SME_0506,17,16,Services,Machakos,454474.14770303946,319279.29277519655,0.2974753473022218,112985.44987698614,38,1,0,1222737.674077786,0
SME_0507,19,41,Manufacturing,Kisumu,372482.4915848072,325199.13099655963,0.12694116275659112,321882.02497832314,44,1,0,590065.711931781,0
SME_0508,10,32,Retail,Kisumu,526437.2939029773,432325.8000809462,0.17877056757186333,190822.6300700337,40,0,0,599484.3713719312,0
SME_0509,10,29,Construction,Eldoret,281966.4301582066,194519.30591686696,0.31013310411553086,127655.53492042732,38,1,1,971655.3057566539,0
SME_0510,16,25,Agriculture,Thika,469423.17614781234,377259.5407095945,0.1963337988433645,140017.85245727154,39,1,0,821076.5776093361,0
SME_0511,12,29,Manufacturing,Mombasa,440163.64551451313,314054.420350177,0.2865053178504222,179671.72367715568,43,1,2,801127.9983160405,0
SME_0512,9,2,Transport,Thika,645105.6746075971,483199.0060337655,0.2509769715982047,210933.7496930306,53,1,2,1389619.0325920612,0
SME_0513,7,6,Hospitality,Machakos,357008.62998078833,246322.48851158505,0.3100377194667805,207837.06115809013,53,1,0,898588.5877270162,0
SME_0514,10,12,Agriculture,Nakuru,827013.2789055039,599762.3379205927,0.27478511745985795,304935.47594181285,37,0,1,883040.3128619596,0
SME_0515,11,30,Retail,Nairobi,154695.79762731394,137327.3691318877,0.11227472731527881,249130.34235603543,48,0,2,739241.8064345194,0
SME_0516,8,32,Retail,Kisumu,729205.515002683,439155.95794705255,0.3977610578748342,10000.0,43,1,2,653473.272868203,0
SME_0517,8,5,Retail,Nakuru,416019.3994264819,258261.65309038264,0.3792076680885116,346979.0714219631,50,1,0,1441571.9197340626,0
SME_0518,11,18,Retail,Eldoret,207060.62526121113,186084.04900287662,0.10130644699769517,305185.1715875425,45,1,0,1238277.0034486211,0
SME_0519,17,29,Retail,Thika,793364.8832809537,673977.2644797493,0.15048261060847312,113919.54798888715,58,1,2,100000.0,0
SME_0520,8,25,Transport,Eldoret,796392.1536873071,530509.5805686538,0.333858855700189,177342.5568843814,37,1,2,902947.2341249092,0
SME_0521,6,48,Agriculture,Kisumu,483824.0854217747,306185.5129430077,0.3671552901793019,99358.02438169716,49,1,2,1219480.3306475321,0
SME_0522,18,12,Transport,Nairobi,265185.17367820506,237713.10044496614,0.10359581138037349,136906.245507891,43,1,1,1119355.6023307957,0
SME_0523,15,31,Retail,Nairobi,703325.9349772618,426141.98022934195,0.39410455517594567,98287.10542607396,52,0,1,625812.2064909539,0
SME_0524,16,1,Transport,Kisumu,657756.9966254602,517735.73795588134,0.21287688217372128,221046.4641369778,36,1,2,1422080.4237675252,0
SME_0525,4,28,Transport,Nairobi,403176.30108303647,351702.1267942467,0.12767162690494632,239206.37026011964,38,1,0,1164296.7315757577,0
SME_0526,11,5,Manufacturing,Kisumu,525282.5658867235,405905.6635268493,0.22726225866330702,105791.11937505816,48,1,2,489255.4594880238,0
SME_0527,8,41,Manufacturing,Kisumu,503697.21413128596,309700.14057237934,0.38514621108931196,65569.88864637399,49,1,0,1316360.7290078248,0
SME_0528,2,32,Retail,Thika,696531.3814544682,530030.9058326771,0.2390423174819656,156522.1792936372,53,1,0,1006630.8249549568,0
SME_0529,5,34,Hospitality,Machakos,611284.341091708,413203.5627665647,0.32404032789615694,241509.69443520976,44,0,1,1148741.5063082713,0
SME_0530,16,12,Transport,Eldoret,522908.73488867085,326150.1035598812,0.3762771937070056,214461.93909806723,44,0,1,550822.7064464067,0
SME_0531,18,15,Services,Nairobi,756187.9153333455,598719.7588531037,0.208239451183012,262493.9085288553,54,1,1,710084.7792195398,0
SME_0532,5,16,Manufacturing,Meru,475338.46959904063,406867.2672286868,0.14404725632265983,119150.25891371617,47,0,2,1193676.313652258,0
SME_0533,14,29,Services,Thika,503876.247539605,430542.57139373885,0.14553906143413137,10000.0,45,1,1,754621.87192436,0
SME_0534,9,33,Transport,Thika,198939.58779833134,166748.48186411147,0.16181347458532275,233491.84166535246,45,0,1,898420.4810155036,0
SME_0535,16,26,Transport,Eldoret,546983.0495038882,401597.7799500337,0.2657948352983122,253163.4834042573,54,0,2,695523.1925024972,0
SME_0536,17,21,Retail,Kisumu,220910.2990489856,148681.4926833995,0.326959886779972,143367.12474607397,44,0,0,982917.8623825621,0
SME_0537,6,39,Agriculture,Machakos,432732.32927309745,332823.5782656981,0.23087886956638018,252756.09928908892,42,1,2,758815.4755817556,0
SME_0538,10,32,Agriculture,Thika,330865.37910117744,217972.14489300665,0.34120594458947134,198872.08272746627,42,1,1,995961.5636243044,0
SME_0539,3,8,Services,Thika,672927.4367805922,539430.6456154156,0.19838214920147942,247028.4710510188,45,0,2,1185921.6354108606,0
SME_0540,11,37,Transport,Machakos,459986.125511914,319250.24616459024,0.3059567920460649,219949.2472901286,47,1,1,1349911.1637007757,0
SME_0541,11,28,Retail,Kisumu,606195.1323928181,498361.19535617006,0.17788651091769409,225710.1055265165,34,1,0,856438.5098731138,0
SME_0542,3,11,Construction,Nakuru,372698.9274700941,230653.02113458695,0.38112775719459274,204554.1136696621,38,1,2,1244948.8071680074,0
SME_0543,18,23,Transport,Eldoret,497483.98729957757,336497.7360824459,0.3236008702330114,10000.0,37,1,0,907869.9382936519,0
SME_0544,11,31,Retail,Thika,1018862.0369548223,663527.9023969779,0.34875588810813685,291003.1210520508,38,1,0,700707.4303607113,0
SME_0545,14,44,Hospitality,Nairobi,499543.81304817396,302078.5255881473,0.39529122832111613,142735.9389806849,40,0,1,926758.0251072008,0
SME_0546,2,40,Construction,Machakos,329522.64678517927,221779.544696162,0.3269672149703769,238029.2488553608,53,0,2,1224874.5229922966,1
SME_0547,10,35,Services,Eldoret,465210.7155327692,408454.8529346457,0.12200033383393905,41152.294727838686,51,1,0,947328.7316570259,0
SME_0548,8,4,Manufacturing,Nakuru,634182.249655375,409696.8678571132,0.3539761352832736,248303.24162223152,42,0,1,648104.844560382,0
SME_0549,7,39,Services,Machakos,153067.21569340187,120687.6798252188,0.21153802087208687,158539.78889110382,46,1,2,1397582.8271311112,0
SME_0550,15,42,Retail,Nakuru,413936.8310709101,300453.7496318458,0.2741555544730541,119548.32108864405,43,0,1,1499119.849643042,0
SME_0551,16,18,Agriculture,Meru,561048.6253062706,368192.74237047444,0.34374183312635,276474.99806114915,41,0,2,1041595.7876418557,0
SME_0552,19,28,Transport,Kisumu,408047.0768339047,259576.92273763436,0.3638554532684596,243471.26622974477,53,1,2,884388.9998047287,0
SME_0553,12,29,Manufacturing,Thika,676173.4661388155,541790.3904697604,0.19874053389942817,154239.80493894924,51,1,1,1597202.8051569997,0
SME_0554,12,40,Transport,Kisumu,354044.94336512743,253207.31512588097,0.28481589732875345,201185.53852503706,44,0,0,924967.4623013024,0
SME_0555,3,7,Construction,Eldoret,394690.1381158468,354347.93731436256,0.10221233546413885,113841.9562935593,48,1,1,1310765.398466075,0
SME_0556,11,48,Construction,Kisumu,287365.32885213,221179.65043665038,0.230318941675587,233170.63161930704,45,1,2,846790.4159470706,0
SME_0557,15,46,Services,Thika,728172.6431221493,495763.11600617983,0.31916816610890353,222941.9289906069,50,1,1,955838.4163943208,0
SME_0558,6,13,Agriculture,Nakuru,366249.657284491,240992.92278571267,0.34199822991638434,182030.1661126818,60,1,0,562712.654013827,0
SME_0559,14,39,Agriculture,Meru,357668.08452177094,296411.47222788516,0.17126664341826997,223120.99644258711,35,1,2,1210587.2474896978,0
SME_0560,4,16,Construction,Thika,836452.4688514115,569185.0838081001,0.31952489232330683,141595.02245974806,51,1,0,1200011.8182575828,0
SME_0561,4,25,Services,Nairobi,487476.8362774155,371690.8881054663,0.23752092316045392,90931.49936958001,51,1,0,1217763.466166114,0
SME_0562,10,12,Transport,Nairobi,585823.3858322001,470556.19428675016,0.19676099372800795,100835.59209501803,45,1,0,1214720.2723512521,0
SME_0563,19,35,Construction,Machakos,978872.3801164902,802541.4770613458,0.1801367641348305,220441.42053131,40,1,0,1001302.2595148569,0
SME_0564,1,46,Agriculture,Mombasa,891694.8602263,762143.3029858114,0.1452868722464209,54515.71722506371,44,1,2,1112853.2653851204,0
SME_0565,16,17,Manufacturing,Meru,768349.8967503195,536863.079391758,0.3012778661617817,210356.95481001592,59,1,2,404300.99325893226,0
SME_0566,17,15,Agriculture,Machakos,119586.07029071206,104592.9500385834,0.12537513955998886,100008.85510087654,50,1,2,882068.8748986364,0
SME_0567,5,18,Agriculture,Meru,325757.79953030875,243624.1225347961,0.25213111432461915,245741.3643656934,40,0,1,766829.0696584865,0
SME_0568,5,23,Agriculture,Mombasa,516893.3572779895,351827.83835493744,0.3193415365062981,114459.64049959359,45,1,1,999722.0121309542,0
SME_0569,7,25,Transport,Kisumu,395715.59118307283,264780.63128885935,0.3308814785456307,256372.32695994736,60,1,0,1105427.4324825956,0
SME_0570,12,27,Manufacturing,Thika,705753.7982846962,560549.1455272695,0.20574406132895112,240134.80361350306,57,0,1,1253159.1496535086,0
SME_0571,3,18,Transport,Kisumu,685127.1373576694,494486.14552489127,0.2782563723399185,195395.6863675276,53,0,0,473952.59277418605,0
SME_0572,10,7,Hospitality,Machakos,434967.45351567504,264352.2056938051,0.39224830833399676,125030.63638090134,39,0,0,1027095.0074556778,0
SME_0573,4,36,Services,Nairobi,447083.15062228276,305717.0487951844,0.3161964427206321,249245.67371963558,39,0,2,934046.8888662453,0
SME_0574,13,31,Retail,Machakos,361529.8451532412,302875.940931723,0.162238069713599,147276.8580089084,38,1,2,933680.339016902,0
SME_0575,5,2,Agriculture,Thika,367871.723423178,233470.43666844667,0.3653482401530601,112178.17456126539,57,1,2,795148.1614445297,0
SME_0576,7,2,Manufacturing,Nakuru,603620.3404059951,537341.881401438,0.10980156659395905,157663.919215079,40,0,2,655632.7264419177,0
SME_0577,10,28,Manufacturing,Nairobi,652252.8582329479,453437.5089058672,0.3048133048672285,49822.08584438401,40,0,0,955345.7454513658,0
SME_0578,14,29,Services,Eldoret,546868.6477700599,427847.5248524926,0.21764115277570584,276354.32612687617,43,0,1,1164904.9558870778,0
SME_0579,5,25,Retail,Machakos,860286.0198532976,658058.0392115021,0.2350706346201941,99406.62235367786,52,1,2,945629.6098363919,0
SME_0580,19,33,Retail,Machakos,501050.62266190175,366415.2593328222,0.2687061092027194,286293.6606022408,42,0,0,931591.5910645362,0
SME_0581,3,47,Manufacturing,Machakos,787765.2758908445,586777.648029367,0.2551364397652469,262971.08432027785,55,1,2,936687.8177755976,0
SME_0582,11,34,Retail,Mombasa,521433.98305191926,459368.2515960962,0.11902893457874832,113718.98069083222,41,1,0,1048959.5378489073,0
SME_0583,18,22,Agriculture,Meru,416353.4428890154,323527.9557838727,0.22294876790507676,92514.28130616846,41,1,2,895840.8221146427,0
SME_0584,10,1,Services,Thika,588747.8582539611,475627.92205340945,0.19213647169100434,162137.9078257405,46,1,2,1092349.7117541656,0
SME_0585,9,31,Construction,Eldoret,913645.2083011647,571595.3961455105,0.37437925471273786,326517.09787866625,51,1,2,907102.0563442933,0
SME_0586,11,15,Transport,Nakuru,332659.9053165709,288639.4773407709,0.13232862533856798,248380.73805906193,44,1,0,835904.1749633683,0
SME_0587,2,43,Retail,Machakos,364982.4842079018,254089.95669499072,0.3038297241950503,167001.67904896507,46,1,0,778390.7505011312,0
SME_0588,4,12,Hospitality,Nakuru,718421.3567964853,484147.36668636627,0.3260955258273095,156167.5756634452,32,1,0,1108295.8247611246,0
SME_0589,16,38,Hospitality,Nairobi,177766.10736515612,119095.51756975304,0.33004373367351514,167215.90049651737,49,1,0,1235007.6131572095,0
SME_0590,11,3,Services,Mombasa,371783.74669232895,298583.74465616373,0.19688865553539692,252724.3475130736,52,1,2,1373963.6779693202,0
SME_0591,10,2,Agriculture,Thika,180259.42763421312,109500.00521360127,0.39254214522526176,287291.92740284017,51,0,0,912778.8340586557,0
SME_0592,4,9,Agriculture,Meru,671579.7650582686,575616.8650832708,0.14289129150082666,244285.56248542346,43,1,2,1727617.4768251244,0
SME_0593,19,37,Construction,Kisumu,333183.02879576886,274449.56449640106,0.1762798798955923,206250.20027958284,51,1,1,854868.1724278003,0
SME_0594,15,20,Services,Mombasa,494006.986702252,319376.8014323359,0.3534973997749737,185938.75168597503,48,0,0,1325259.4732130629,0
SME_0595,10,1,Retail,Eldoret,542060.6080443991,395794.45064221043,0.2698335854543562,153544.7668056285,45,0,0,1101562.9077221549,0
SME_0596,9,6,Construction,Mombasa,345651.8370806435,224403.76645297272,0.35078092352039947,160163.05225457263,41,1,1,1720905.4575356469,0
SME_0597,8,26,Services,Meru,587305.9335625123,442477.30458742427,0.2465982730611602,299962.45789213816,37,1,1,1126351.9679745843,0
SME_0598,10,39,Retail,Nairobi,624029.7560830928,433563.8599042217,0.305219253284309,10000.0,58,1,1,479483.9183692212,0
SME_0599,1,13,Agriculture,Eldoret,313645.0658013661,232165.1589552066,0.25978379936562235,149721.14349513955,45,0,1,912210.8139009384,0
